system:index,RdEVI,RdNBR,RdNBR2,RdNDVI,aspect,date,elev,focal_mean_evi_1,focal_mean_evi_2,focal_mean_evi_3,focal_mean_evi_4,focal_mean_ndvi_1,focal_mean_ndvi_2,focal_mean_ndvi_3,focal_mean_ndvi_4,focal_mean_ndwi_1,focal_mean_ndwi_2,focal_mean_ndwi_3,focal_mean_ndwi_4,het_evi_1,het_evi_2,het_evi_3,het_evi_4,het_ndvi_1,het_ndvi_2,het_ndvi_3,het_ndvi_4,het_ndwi_1,het_ndwi_2,het_ndwi_3,het_ndwi_4,ordinal_day,lat,lon,median_evi,median_ndvi,median_ndwi,satellite,slope,.geo
00005d147783c0766e5c_316,31.57168217,34.70606968,17.23517423,16.57792741,327,1.1888E+12,1860,1.664324076,1.674706503,1.638040864,1.664418104,0.669619203,0.667703152,0.661345124,0.666223705,0.307769835,0.300609589,0.285839677,0.293275297,0.125491331,0.181722322,0.243800369,0.244415663,0.022099694,0.033477229,0.048857687,0.04733563,0.048065906,0.069200636,0.094980433,0.091014721,245,40.21249979,-120.6986746,1.664471311,0.646808505,0.220956266,5,2,
00005d147783c0766e5c_317,32.32171103,32.9522412,17.8360658,18.89812681,69,1.1888E+12,1739,1.814430553,1.833678323,1.857098694,1.866656882,0.710584342,0.715783715,0.723399699,0.724997938,0.400304854,0.402748525,0.407286465,0.408831418,0.174529407,0.231403754,0.204614324,0.189301842,0.035327584,0.038588208,0.038777728,0.035616735,0.074007049,0.078605885,0.078216715,0.074522172,245,40.22570502,-120.828571,1.792376025,0.704776704,0.4055444,5,13,
00005d147783c0766e5c_318,13.30108333,13.97869726,7.267928915,10.64423129,150,1.1888E+12,1777,1.595466753,1.632238777,1.68899814,1.707712909,0.620621324,0.638298273,0.654896498,0.667654395,0.20830211,0.229780525,0.252887458,0.272903264,0.172161497,0.213072325,0.230048627,0.229797276,0.046731367,0.063616606,0.066168646,0.063247045,0.064248641,0.08725958,0.094994758,0.095185523,245,40.17854347,-120.7638923,1.509525279,0.567436814,0.157250881,5,36,
00005d147783c0766e5c_319,27.34697393,27.24204818,12.37949029,15.74607349,210,1.1888E+12,1827,1.552521645,1.552979629,1.564542391,1.58797545,0.639588952,0.633701801,0.632313132,0.638867855,0.241210938,0.241688773,0.245679945,0.256493747,0.156628209,0.168759028,0.181020807,0.194872296,0.031150548,0.039665022,0.042837452,0.044784746,0.040770813,0.047475065,0.048595921,0.057937755,245,40.24888156,-120.6954407,1.533451205,0.632008612,0.252785325,5,10,
00005d147783c0766e5c_320,32.13229623,37.61324802,19.41778124,19.63473081,291,1.1888E+12,1609,1.871168419,1.815314447,1.735424506,1.697932613,0.704603791,0.691347837,0.676460266,0.666027784,0.345162421,0.326068819,0.312524915,0.306823611,0.113677396,0.161174151,0.202407849,0.257390488,0.013965803,0.026403416,0.038174616,0.05085531,0.029388277,0.039636895,0.049096621,0.064448025,245,40.26020033,-120.7380208,1.909196153,0.726617575,0.380012095,5,3,
00005d147783c0766e5c_322,27.50954226,23.60357274,12.35150313,14.88546833,25,1.1888E+12,1890,1.710984716,1.5817998,1.520370877,1.464721905,0.657248974,0.631271124,0.599439323,0.584956288,0.300590396,0.265250206,0.218596444,0.189916715,0.189985075,0.303867256,0.387099974,0.404303447,0.028666341,0.068109911,0.09904376,0.105225473,0.05048327,0.116447432,0.168990166,0.181513283,245,40.17962145,-120.7002916,1.643585741,0.662593007,0.308182955,5,14,
00005d147783c0766e5c_323,23.18839838,25.63200452,12.06323221,13.11186773,152,1.1888E+12,1828,1.356829624,1.368009566,1.394160545,1.387001919,0.581611872,0.586848676,0.591706753,0.594092011,0.168191344,0.166382656,0.170084894,0.166511938,0.153757151,0.130655848,0.140630598,0.145256914,0.038470089,0.034854168,0.035398066,0.037230909,0.030777028,0.037971556,0.047926733,0.05431479,245,40.25427145,-120.6633708,1.405788541,0.592211604,0.180926427,5,5,
00005d147783c0766e5c_324,15.12104806,8.668671014,2.434184203,9.227324742,327,1.1888E+12,1610,1.812102997,1.878946262,1.868623286,1.895543708,0.655117869,0.67759788,0.673983693,0.680223227,0.359309435,0.367463708,0.359559476,0.361856461,0.540445907,0.500664408,0.475762318,0.450623977,0.131578431,0.110145044,0.104149365,0.098407698,0.1453491,0.142485844,0.137129452,0.13550064,245,40.17423156,-120.7601194,2.057964265,0.708261073,0.368949682,5,13,
00005d147783c0766e5c_325,35.95737636,34.39372415,19.59688131,19.19702083,15,1.1888E+12,1466,2.347646379,2.273964698,2.231455142,2.177274104,0.795618176,0.791134953,0.787747681,0.77797544,0.55505985,0.5310902,0.510143161,0.496843189,0.183413272,0.197566411,0.210584307,0.241058593,0.022409829,0.027394063,0.028065958,0.034047893,0.046679026,0.060896034,0.067439986,0.07840037,245,40.23540683,-120.7407158,2.421691096,0.794932127,0.572743058,5,27,
00005d147783c0766e5c_326,17.67031143,18.96611216,6.112299208,10.80828373,90,1.1888E+12,1986,1.683480491,1.694589045,1.679305744,1.687276194,0.673486888,0.677729726,0.671404004,0.668194294,0.330222636,0.342976153,0.326900959,0.31979084,0.124698657,0.152589571,0.173357857,0.195590863,0.019891186,0.024036054,0.029692115,0.036000968,0.047220933,0.058914323,0.065641554,0.077399488,245,40.2019895,-120.7334394,1.569166139,0.657752633,0.323934108,5,14,
00005d147783c0766e5c_327,0.024082949,5.518551996,6.311247211,3.906112452,275,1.1888E+12,2120,2.008097218,1.966299377,1.962287743,1.945276996,0.741866231,0.737166286,0.729179204,0.721653938,0.487402678,0.478967428,0.471498013,0.469551861,0.193932652,0.191849857,0.214532819,0.233114916,0.031101999,0.0304233,0.03369878,0.042270719,0.02498822,0.033860509,0.043929687,0.064332456,245,40.17854347,-120.7455667,2.169926438,0.765001237,0.499511778,5,20,
00005d147783c0766e5c_328,32.46559306,25.1850456,13.2637575,16.46450445,313,1.1888E+12,1269,2.21245245,2.166523201,2.097705993,2.058000342,0.769933224,0.750067353,0.73191309,0.725639582,0.413629711,0.388466358,0.366821975,0.363512337,0.198063108,0.272486407,0.318178759,0.332263879,0.028186893,0.051789034,0.062973097,0.066406306,0.037376885,0.068831013,0.086816709,0.087757138,245,40.1871673,-120.7803315,2.252730898,0.787810087,0.46757549,5,22,
00005d147783c0766e5c_329,28.52740996,32.73224369,16.48592524,18.28341763,213,1.1888E+12,1847,1.678188129,1.649955026,1.630633541,1.610496884,0.675506473,0.660930693,0.656542182,0.651077807,0.339783341,0.308299094,0.28563419,0.268135637,0.139432745,0.184926081,0.170735732,0.189154308,0.028303505,0.037155345,0.037231312,0.040167364,0.053085705,0.059872924,0.069439412,0.076070659,245,40.2515765,-120.6897813,1.66728972,0.675379455,0.327053279,5,11,
00005d147783c0766e5c_330,14.15186854,15.77025307,7.870590789,8.985891044,66,1.1888E+12,1671,1.408412244,1.475134123,1.515261912,1.544173395,0.604884088,0.628270209,0.638335526,0.642906129,0.206438556,0.227651432,0.235366747,0.241870642,0.126333353,0.182426784,0.221736939,0.24090916,0.030647395,0.044200996,0.052299027,0.056883688,0.040165129,0.055454354,0.077687033,0.08480823,245,40.21842867,-120.8409678,1.387931968,0.630002618,0.209009141,5,16,
00005d147783c0766e5c_331,24.99031794,32.12893343,15.70276135,16.04249521,171,1.1888E+12,1824,1.50626311,1.507301331,1.529842751,1.563157212,0.630103528,0.630565643,0.637538195,0.642631114,0.240862221,0.243600219,0.255687207,0.266517937,0.227413233,0.26163171,0.244131471,0.239062348,0.068684657,0.070935061,0.062832208,0.058660603,0.105984795,0.112273423,0.098363051,0.093678846,245,40.24564762,-120.6851999,1.488791423,0.644603431,0.241574481,5,16,
00005d147783c0766e5c_332,7.75668176,7.684030585,5.914898665,6.742078772,335,1.1888E+12,1672,2.07156378,2.02358691,1.948655212,1.901264295,0.74477756,0.725861609,0.709074914,0.702341914,0.421458244,0.399208337,0.37758413,0.365247011,0.253280515,0.291791884,0.33612262,0.34271854,0.02466177,0.037667235,0.051533895,0.053460531,0.082281949,0.098188166,0.111322388,0.112325009,245,40.28283788,-120.7514956,2.111836503,0.737621665,0.401843637,5,17,
00005d147783c0766e5c_333,26.08220392,26.14282149,11.3141205,15.27090569,251,1.1888E+12,1451,1.83135921,1.891610277,1.912285314,1.934882226,0.675385177,0.696300268,0.704116821,0.712469697,0.312638253,0.335181266,0.341855824,0.353481114,0.192891244,0.25546613,0.271996111,0.297548614,0.037463917,0.047612089,0.047435784,0.049638959,0.064942828,0.076205967,0.0818251,0.088961191,245,40.23594582,-120.7385598,1.73771956,0.67206049,0.316861182,5,24,
00005d147783c0766e5c_334,11.01575929,12.37395544,8.160609777,8.198883729,47,1.1888E+12,1270,2.091191824,2.012720993,1.975655362,1.998082674,0.766109645,0.740307927,0.726491272,0.732347608,0.434462637,0.420629382,0.406827927,0.407045603,0.206714193,0.3655095,0.397548424,0.340167801,0.038885576,0.090548774,0.102065669,0.087009653,0.075615581,0.103284828,0.099358881,0.094941102,245,40.19013174,-120.8053945,2.231544534,0.797773004,0.490556836,5,36,
00005d147783c0766e5c_335,25.283522,31.456336,15.73463401,15.92701052,120,1.1888E+12,1722,1.576921347,1.593906215,1.602599796,1.636130435,0.635757148,0.641270161,0.646473706,0.656241059,0.275254756,0.285778046,0.298381299,0.31583488,0.242828015,0.236704794,0.234668759,0.260830868,0.054234412,0.054522917,0.057655789,0.066637018,0.046634568,0.040262383,0.047772353,0.064870169,245,40.23082542,-120.831266,1.572266003,0.632208407,0.264404774,5,11,
00005d147783c0766e5c_336,10.03587623,11.177623,7.202457926,6.314461604,175,1.1888E+12,1882,1.738197439,1.750670568,1.706935904,1.668715753,0.680822968,0.691351175,0.680310786,0.669019818,0.350655794,0.362400055,0.353558034,0.335872531,0.195266586,0.213484347,0.239413917,0.259122774,0.035755594,0.040725623,0.047439664,0.057815146,0.069540151,0.076080492,0.075440255,0.088142795,245,40.24618661,-120.8331524,1.541885919,0.634925365,0.286460966,5,14,
00005d147783c0766e5c_337,3.37156624,4.223111462,0.511351321,4.545943334,262,1.1888E+12,1228,2.316219519,2.267338792,2.251523481,2.232569916,0.804573774,0.79842788,0.793209553,0.787997603,0.48398596,0.480298758,0.463659376,0.451039374,0.203924933,0.22066031,0.217658224,0.21894452,0.02432253,0.029225535,0.028071003,0.029803819,0.026176976,0.031957238,0.03227582,0.037277346,245,40.18932325,-120.781679,2.113086443,0.794910908,0.492934316,5,13,
00005d147783c0766e5c_338,19.78864582,23.03025339,11.89610838,10.90242523,66,1.1888E+12,1838,1.924956307,1.895676274,1.896766614,1.896361034,0.737508059,0.727115273,0.716887832,0.709887385,0.381883562,0.393473685,0.395163059,0.397838295,0.199286626,0.207707137,0.24172224,0.249151386,0.032425119,0.039057496,0.046567471,0.048159704,0.069302578,0.075477263,0.082770658,0.089667536,245,40.20576242,-120.7237376,2.009316184,0.744872749,0.369707763,5,22,
00005d147783c0766e5c_339,28.96341317,31.6358117,16.33779255,16.92724515,336,1.1888E+12,1600,1.882001656,1.899482603,1.897967314,1.872182361,0.721703291,0.721446157,0.717238307,0.714769363,0.3808406,0.37510246,0.370828688,0.365537643,0.102840441,0.210700712,0.204700527,0.216801869,0.016604376,0.025431043,0.029533392,0.031798437,0.053961296,0.070391027,0.066992989,0.069855194,245,40.24268318,-120.7873384,1.937070128,0.730682731,0.397854298,5,22,
00005d147783c0766e5c_340,22.05145704,16.95525259,7.365324288,11.42386433,117,1.1888E+12,1588,1.677250967,1.758522336,1.764931398,1.800124678,0.677011073,0.689040661,0.695610642,0.701768279,0.282682568,0.310222983,0.324898452,0.338495493,0.187301707,0.210900953,0.205065894,0.206499076,0.037458843,0.032833929,0.030269436,0.028921748,0.076306756,0.064593752,0.060367892,0.060792669,245,40.24349167,-120.7838349,1.618942331,0.65217936,0.259892762,5,8,
00005d147783c0766e5c_341,26.93271411,28.80615387,12.22588648,16.10033348,44,1.1888E+12,1735,1.579028366,1.702778065,1.730705633,1.701979839,0.651176572,0.674716473,0.680277348,0.677438736,0.287329435,0.328058064,0.336340725,0.332382381,0.145459305,0.228892077,0.276775397,0.308104405,0.028833823,0.047008624,0.059652708,0.069276455,0.045270447,0.071589654,0.08427656,0.097998029,245,40.26720719,-120.7749416,1.487510196,0.622397006,0.244564205,5,14,
00005d147783c0766e5c_342,18.21964847,28.74109158,12.23155421,13.1058855,106,1.1888E+12,1817,1.363977989,1.375447393,1.412792752,1.476977543,0.585622668,0.583972216,0.597064495,0.617999256,0.168847919,0.180320352,0.196952224,0.223486185,0.303049357,0.366907673,0.424510285,0.44811439,0.086235809,0.107688519,0.125852702,0.129328766,0.098478972,0.129511483,0.153656211,0.162435842,245,40.22651351,-120.779523,1.346559564,0.588156939,0.151827931,5,30,
00005d147783c0766e5c_343,2.374448218,12.61044068,6.544786207,3.72391272,127,1.1888E+12,1971,0.812207539,0.812310434,0.855508327,0.892415508,0.431321919,0.438974202,0.449567258,0.458554268,-0.004086066,-0.006314265,9.41E-04,0.012162204,0.128209021,0.128700584,0.157314518,0.162392798,0.042310939,0.044613068,0.049099209,0.049247013,0.040489537,0.041899487,0.046630653,0.058695341,245,40.19309618,-120.6986746,0.683803654,0.395146012,-0.044495754,5,6,
00005d147783c0766e5c_344,9.631419689,7.241741526,5.156316544,5.404162779,261,1.1888E+12,1613,1.554262416,1.613259197,1.683589415,1.680098205,0.626455665,0.652688801,0.671939313,0.67093569,0.240190879,0.276740879,0.306001604,0.307701766,0.171764657,0.20629775,0.218048324,0.238278926,0.040609881,0.044630528,0.045303299,0.052109105,0.063555518,0.062721283,0.065251024,0.07761022,245,40.17045863,-120.8115929,1.409337552,0.593971133,0.204406679,5,27,
00005d147783c0766e5c_345,23.18090751,28.63550661,11.48513992,14.35488306,222,1.1888E+12,1705,1.482908577,1.465949739,1.516151907,1.515342289,0.622302651,0.613822281,0.622924209,0.625969946,0.212062657,0.220790029,0.226372153,0.227293029,0.139745716,0.176907699,0.22960054,0.233723394,0.016255025,0.035010876,0.046320008,0.048734631,0.019457426,0.047589459,0.065856975,0.071788643,245,40.21384726,-120.6652573,1.377901578,0.596322238,0.220534623,5,16,
00005d147783c0766e5c_346,32.04140214,32.75895606,16.72966774,18.55831723,186,1.1888E+12,1562,1.806943086,1.826483267,1.78816073,1.778418266,0.722386241,0.717951477,0.704790592,0.698159873,0.35951823,0.356284201,0.336500913,0.327859461,0.096431107,0.134227796,0.182432406,0.213791776,0.018072259,0.025212212,0.038666231,0.051357623,0.033855087,0.046072999,0.069048724,0.085501953,245,40.21007434,-120.8221032,1.930038451,0.731802344,0.386054277,5,21,
00005d147783c0766e5c_347,34.76948265,39.44403014,22.77954656,20.50597955,159,1.1888E+12,1634,2.078092851,1.968606413,1.959290505,1.956941102,0.756878138,0.740216732,0.738262773,0.736200392,0.42341584,0.397614241,0.394551218,0.392520666,0.161685711,0.158466993,0.172671335,0.177410959,0.029024636,0.026836808,0.031018112,0.030278677,0.053121613,0.050968597,0.059754524,0.060051303,245,40.251846,-120.7897638,2.132464661,0.770885587,0.472544551,5,16,
00005d147783c0766e5c_348,31.77647324,37.76905841,21.75173099,20.20132743,180,1.1888E+12,1664,1.94124448,1.88716978,1.86596032,1.889934235,0.736548543,0.730990827,0.724203706,0.72951436,0.411543638,0.411858499,0.398066401,0.404120862,0.165564759,0.175647927,0.174011811,0.178071907,0.02489393,0.026363462,0.027117979,0.027216688,0.064534041,0.059935382,0.057376142,0.055257149,245,40.25238499,-120.7916503,1.8875373,0.725638151,0.425428271,5,9,
00005d147783c0766e5c_349,-4.824143826,-2.300174464,0.581180237,-0.051052815,338,1.1888E+12,1555,1.032312849,1.051430581,1.103379882,1.091768929,0.432875067,0.45044601,0.464016944,0.461321026,-0.073845722,-0.05550776,-0.036336221,-0.034160644,0.10430113,0.159161316,0.156732657,0.171086706,0.037346093,0.042786609,0.04155127,0.047942027,0.043472705,0.050123176,0.050815649,0.056369679,245,40.19606062,-120.6277976,1.073682068,0.454154104,-0.045078687,5,13,
00005d147783c0766e5c_350,29.68197545,34.14957206,17.09233992,17.96353794,304,1.1888E+12,1872,1.638671847,1.545359293,1.53496844,1.565148109,0.658225536,0.636516929,0.634056389,0.638041556,0.320336163,0.280775189,0.282090127,0.281949043,0.20209555,0.235541039,0.251061562,0.235951663,0.036918459,0.050774974,0.052634392,0.054418173,0.07161069,0.085362156,0.083357974,0.086426995,245,40.20737939,-120.703795,1.807885897,0.696955323,0.39506495,5,13,
00005d147783c0766e5c_351,12.21158511,16.99878434,7.620628845,8.491028925,188,1.1888E+12,1645,0.82734544,0.84514679,0.843996973,0.861775113,0.41005224,0.417908013,0.420796275,0.424347281,0.019557815,0.02985201,0.033182204,0.036302738,0.066008228,0.079065948,0.091213473,0.11144445,0.020263334,0.025689913,0.031864123,0.039374956,0.021901519,0.031393657,0.037523537,0.043120503,245,40.20064203,-120.827493,0.8744624,0.427673578,0.018117599,5,25,
00005d147783c0766e5c_352,13.43701517,7.783064566,2.849304761,7.819477434,241,1.1888E+12,1898,1.848092527,1.797945154,1.717916221,1.675369368,0.693929613,0.672570527,0.662351727,0.648807168,0.341497838,0.317620009,0.289165974,0.272603333,0.129948339,0.195927088,0.22082172,0.223862877,0.027822014,0.033504303,0.036966343,0.045978045,0.028882156,0.052242007,0.064504343,0.07372781,245,40.22651351,-120.6234856,1.75806843,0.701015949,0.323296964,5,19,
00005d147783c0766e5c_353,16.60299943,18.51206452,10.34478491,9.623671728,141,1.1888E+12,1545,1.437762674,1.334282369,1.30081286,1.273798062,0.624156952,0.594484806,0.577373803,0.569160461,0.172876954,0.152904168,0.150133789,0.144947946,0.166440659,0.213982691,0.24991837,0.280362488,0.0426532,0.059959106,0.075027352,0.084495359,0.036120582,0.048572595,0.059179392,0.068988231,245,40.19255719,-120.8355779,1.59849838,0.661095738,0.196975708,5,20,
00005d147783c0766e5c_354,8.783526936,15.6665734,10.1163999,5.162595661,0,1.1888E+12,1633,1.462878355,1.431038154,1.400678227,1.378411195,0.589853644,0.565350652,0.575178206,0.579050004,0.14111051,0.093173288,0.096249178,0.105775192,0.185877194,0.244914152,0.220698731,0.223752578,0.040430312,0.056918968,0.056394869,0.058926898,0.051538713,0.067664638,0.069123446,0.07008016,245,40.19040123,-120.632918,1.795115011,0.65659219,0.187387392,5,6,
00005d147783c0766e5c_355,27.17049043,35.47705229,19.54247373,17.77111876,33,1.1888E+12,1801,1.765400518,1.806773362,1.755463838,1.756026943,0.688908756,0.687930465,0.684414446,0.679811597,0.318081319,0.316019595,0.318404883,0.309817314,0.133629519,0.174138123,0.174689862,0.202630472,0.023564336,0.027811577,0.032837991,0.038429865,0.04423272,0.046718138,0.060921751,0.071825035,245,40.24483914,-120.6703777,1.824561404,0.690101743,0.28711161,5,9,
00005d147783c0766e5c_356,26.97768372,32.87735049,14.52587403,15.95176665,241,1.1888E+12,1608,1.260698597,1.263504603,1.26636886,1.232023968,0.5381791,0.541128039,0.537396431,0.52906543,0.069777407,0.087441057,0.082567751,0.06583219,0.172262645,0.232839701,0.307528485,0.353057991,0.057128447,0.066364191,0.08979668,0.104179419,0.074844509,0.100641777,0.139484971,0.162265156,245,40.20657091,-120.6684912,1.415223336,0.580527723,0.144081414,5,20,
00005d147783c0766e5c_357,18.20518488,16.74278994,10.5268352,10.84220022,69,1.1888E+12,1955,1.491897565,1.539139301,1.586150905,1.638745111,0.637738466,0.640055954,0.649211049,0.656167805,0.259679019,0.260564715,0.268371373,0.287463963,0.172970631,0.162665794,0.186246964,0.213956811,0.025777898,0.025227919,0.033504236,0.044493021,0.055193195,0.060950757,0.071707085,0.075645667,245,40.17746549,-120.7035255,1.539449541,0.649932146,0.253922969,5,8,
00005d147783c0766e5c_358,19.8328046,24.15892208,10.09818468,11.3785253,230,1.1888E+12,1689,1.363808131,1.373583654,1.446175647,1.50053448,0.56649977,0.575042963,0.582047284,0.598489046,0.113377623,0.112026043,0.132538483,0.159265041,0.118863136,0.145812595,0.196532701,0.207530227,0.034488323,0.037688264,0.048661345,0.053312243,0.059847073,0.066930971,0.083731928,0.092390798,245,40.16156531,-120.6776541,1.347186014,0.578497708,0.12328767,5,17,
00005d147783c0766e5c_359,6.175849171,4.690834676,5.00708744,3.105609516,307,1.1888E+12,2190,1.607428932,1.624641482,1.594812156,1.575689984,0.658324301,0.656066418,0.649669766,0.643548071,0.336258173,0.335395157,0.325786173,0.325609475,0.13689368,0.145706999,0.190665563,0.236767448,0.011490549,0.020269996,0.038734776,0.068223171,0.025373316,0.048343997,0.068737256,0.097506586,245,40.26720719,-120.8215642,1.616577262,0.650525331,0.340377063,5,12,
00005d147783c0766e5c_360,18.81166177,29.26765216,9.028254568,11.09291065,47,1.1888E+12,1922,1.280801786,1.306112659,1.404002097,1.445143884,0.572753727,0.584997058,0.613773882,0.627639651,0.089911334,0.121649697,0.167340681,0.192839116,0.119211271,0.183069351,0.2158993,0.233630124,0.030567809,0.03705015,0.053876681,0.059852487,0.033030167,0.05584386,0.081015668,0.089174652,245,40.27690899,-120.782218,1.132653061,0.539412677,0.054738976,5,15,
00005d147783c0766e5c_361,28.93557049,29.6572482,14.33627867,16.13741887,109,1.1888E+12,1974,1.835906756,1.733017723,1.614519612,1.596353903,0.703987539,0.669014931,0.628045201,0.616968513,0.338540524,0.309543818,0.286052942,0.277056515,0.155160164,0.335707085,0.498318012,0.54382727,0.0212725,0.089836105,0.161435269,0.175300106,0.03119729,0.084922838,0.131803676,0.147944895,245,40.26262578,-120.6846609,1.856768886,0.713720858,0.338511646,5,14,
00005d147783c0766e5c_363,31.02708386,36.17772856,19.76170296,18.80391058,66,1.1888E+12,1478,1.804058245,1.792801565,1.831792704,1.864305159,0.67269218,0.684032679,0.690668106,0.698201954,0.29053849,0.310923785,0.323611677,0.339331895,0.191414026,0.164425661,0.195060698,0.23428156,0.024345796,0.02665896,0.031764782,0.035746354,0.035467802,0.04621709,0.052772894,0.058559784,245,40.2515765,-120.7644313,1.688808827,0.675067484,0.260840118,5,22,
00005d147783c0766e5c_364,28.88947986,36.17800624,20.14810474,18.49890543,228,1.1888E+12,1718,1.572623533,1.58135766,1.555117173,1.521930555,0.664854884,0.659021854,0.650019169,0.636842608,0.293249488,0.292658985,0.276306242,0.255530685,0.143767263,0.157346522,0.17068625,0.200558254,0.026305739,0.036204361,0.040897672,0.056049806,0.045098846,0.056525808,0.0608933,0.079295791,245,40.23217289,-120.803508,1.593835779,0.673646212,0.288489938,5,16,
00005d147783c0766e5c_365,16.99147583,17.35151946,7.858469863,10.2240997,139,1.1888E+12,2084,1.504464356,1.423421545,1.382743877,1.354394912,0.63532722,0.607756376,0.586890459,0.580279708,0.271226168,0.246464759,0.231784999,0.236002803,0.220821102,0.286382548,0.34840568,0.363139082,0.054770093,0.079364244,0.102669531,0.109520882,0.079573718,0.110187141,0.129020088,0.132759813,245,40.26828517,-120.8115929,1.580173037,0.661657214,0.292680681,5,11,
00005d147783c0766e5c_366,24.44742802,22.78896231,10.75775367,15.13119447,130,1.1888E+12,1863,1.268364984,1.26062459,1.251995645,1.277702065,0.57368958,0.570093274,0.558865666,0.562073052,0.196224928,0.19280991,0.186794966,0.193107679,0.266499286,0.33018208,0.357736198,0.368500705,0.078201043,0.105920331,0.118653966,0.119665659,0.094548454,0.140755212,0.151520759,0.153958265,245,40.26208679,-120.8053945,1.312725256,0.607830524,0.253679663,5,18,
00005d147783c0766e5c_367,20.81977161,20.62564745,9.607982574,11.49488188,243,1.1888E+12,1545,1.120041287,1.227542736,1.286449853,1.343832014,0.514322758,0.545035839,0.567493439,0.584199429,0.10192284,0.12677756,0.144141927,0.158956945,0.139331762,0.179495404,0.219189769,0.264975905,0.038154745,0.043620448,0.063781151,0.074916591,0.03707096,0.049066105,0.066009967,0.075542324,245,40.19363517,-120.8398898,1.054152201,0.499530137,0.095037043,5,8,
00005d147783c0766e5c_368,14.6663463,8.573091866,6.685959506,7.197072913,345,1.1888E+12,1655,1.661262377,1.675969053,1.66846494,1.625818223,0.652446926,0.656855881,0.648559332,0.636965334,0.249850973,0.254980236,0.239887267,0.229791239,0.132968223,0.144718376,0.156309927,0.169589167,0.017890323,0.021546936,0.02859126,0.031437466,0.026538406,0.035692839,0.043721832,0.045822541,245,40.22031513,-120.6493571,1.560126582,0.637172103,0.203661323,5,9,
00005d147783c0766e5c_369,30.22337086,34.36810065,19.15509972,16.29802151,325,1.1888E+12,1748,2.019289435,2.064189908,2.108579478,2.10162084,0.748723984,0.75843811,0.765419126,0.768765926,0.451786935,0.474248886,0.49888283,0.502869666,0.156230846,0.1808543,0.188829147,0.198803165,0.021064049,0.021806217,0.025295326,0.028726408,0.034076806,0.038894418,0.051235618,0.053131121,245,40.23298138,-120.7762891,2.047921138,0.748218119,0.450780153,5,20,
00005d147783c0766e5c_370,15.91062884,27.16195642,11.96673513,12.4586352,169,1.1888E+12,1935,1.32142416,1.333960399,1.319045233,1.342998573,0.563212693,0.559461653,0.552232385,0.554384053,0.125531808,0.135128841,0.147393763,0.158271432,0.098093725,0.165553409,0.214245272,0.23372861,0.034796911,0.045035018,0.065275638,0.06816517,0.06482687,0.071844434,0.071903155,0.075439172,245,40.26559022,-120.6523216,1.198455869,0.546115577,0.115993865,5,13,
00005d147783c0766e5c_371,17.30670307,13.58841898,7.383431947,8.361468503,259,1.1888E+12,1786,1.413895306,1.489156945,1.533702029,1.527290442,0.628926337,0.639716923,0.64817977,0.642789185,0.180912867,0.213475183,0.231784329,0.222716123,0.159521433,0.269320043,0.24811027,0.257003407,0.038866209,0.060877008,0.060482761,0.064224372,0.055665035,0.080454109,0.079568315,0.085328384,245,40.27933445,-120.7277801,1.569420035,0.638888896,0.194584548,5,5,
00005d147783c0766e5c_372,-1.771539785,-5.314689179,-1.825490546,-1.019093752,26,1.1888E+12,2166,1.314426845,1.301547806,1.287837168,1.152757299,0.575082421,0.567298412,0.555296302,0.53021121,0.198734999,0.193561658,0.176573053,0.14410755,0.390809933,0.433375372,0.419479271,0.387950226,0.122830689,0.134576653,0.132771349,0.127270281,0.10432722,0.116266408,0.113268842,0.103350714,245,40.17261459,-120.7350564,1.407475388,0.572823107,0.178623289,5,8,
00005d147783c0766e5c_373,26.37159691,33.85407618,19.50348897,16.73432959,48,1.1888E+12,1772,1.761059491,1.766798917,1.77291146,1.761746651,0.677708507,0.67227006,0.669023693,0.666568398,0.288569093,0.289089948,0.291692436,0.290398717,0.130185874,0.172646708,0.200125172,0.230582791,0.018812853,0.031804245,0.040170833,0.047852033,0.026647712,0.042656119,0.050364391,0.054747018,245,40.24295268,-120.6472012,1.823948583,0.680794597,0.315306336,5,17,
00005d147783c0766e5c_374,30.59039481,28.06196534,15.93636298,16.74669228,87,1.1888E+12,1591,1.931326619,1.877029506,1.802484767,1.745024167,0.737392843,0.735120356,0.71596688,0.702130198,0.384022713,0.386128157,0.372895479,0.359400064,0.099524857,0.191604332,0.307643184,0.348639981,0.018189583,0.029117151,0.070975447,0.074558958,0.028503537,0.068356077,0.095102974,0.100157087,245,40.26747668,-120.7682042,1.959871834,0.75460577,0.40441373,5,17,
00005d147783c0766e5c_375,3.466590928,5.793283772,6.974377862,3.084619071,0,1.1888E+12,1612,1.389329366,1.489701233,1.542556616,1.574278707,0.584788084,0.601843715,0.612365603,0.625790298,0.140935421,0.161430538,0.188592702,0.215719521,0.243100752,0.298355241,0.328226848,0.308449404,0.061638119,0.072815454,0.07484751,0.072931291,0.090878915,0.127429087,0.126203667,0.12106002,245,40.26451224,-120.7458362,1.198518674,0.535977125,0.050640892,5,2,
