A. Organization Codes,,B. Fire_Information,,,C. Plot Characteristics,,,,,,,,D. Location Information,,,,,,E. Biophysical Setting,,,,,,F. Vegetation and Ground Cover (GC) Characteristics (%Cover),,,,,,,,,,,,,,,G. Species Dominance,,,,,,H. Potential Vegetation,,I. Ground Cover (GC) Information,,,,,,,,,,J. Site Photos and Notes,,,,,,K. CBI results from FIRESEV CBI-Modified Form (specifically designed for FIRESEV data collection),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L. CBI Index Values by Stratum and fuels (calculated from percentages in FIRESEV form for the Key and Benson 2007 CBI form),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M. FIREHARM_CBI_Estimates,,N. GeoCBI Estimates,
Organization,Project,FireDate,FireName,State,PlotID,Collection Date,FIRESEV_Examiner,Measurement_Units,Plot_Radius,Plot_Type,SampleEvent,LocType,Northing,Easting,UTM_Zone,Datum,GPS_Error,GPS_Err_Units,Elev,Aspect,Slope,Landform,Vertical_Slope_Shape,Horizontal_Slope_Shape,TotalTreeCover,SeedlingTreeCover,SaplingTreeCover,PoleTreeCover,MediumTreeCover,LargeTreeCover,VeryLargeTreeCover,TotalShrubCover,LowShrubCover,MediumShrubCover,TallShrubCover,GraminoidCover,ForbCover,FernCover,MossCover,UpperDominantSpecies1,UpperDominantSpecies2,MidDominantSpecies1,MidDominantSpecies2,LowerDominantSpecies1,LowerDominantSpecies2,PotentialVegTypeID,PotentialLifeform,BareSoilGC,GravelGC,RockGC,DuffGC,WoodGC,MossAndLichenGC,CharredGC,AshGC,BasalVegetationGC,WaterGC,Photo1 North-facing,Photo2 North-facing,Local1,Local2,Photo_Comments,FIRESEV_Comments,Plot_AreaBurned,A_FCovPre,A_FCovPost,A_Litter,A_Duff,A_FineFuel,A_LargeFuel,A_SoilRockCovCol,A_GreenBrown,A_GrayBlack,A_Red,B_FCov_Pre,B_FCov_Post,B_Altered,B_PctLive,B_Comp,B_Twig,B_TwgSpp,B1_FCov_Pre,B1_FCov_Post,B1_Altered,B1_PctLive,B1_Comp,B2_FCov_Pre,B2_FCov_Post,B2_Altered,B2_PctLive,B2_Comp,B2_Twig,B2_TwgSpp,C_FCov_Pre,C_FCov_Post,C_Altered,C_PctLive,C_CovChange,C_Comp,C_Twig,C_TwgSpp,D_FCov_Pre,D_FCov_Post,D_Green,D_BlackBrown,D_PctLive,D_Twig,D_TwgSpp,E_FCov_Pre,E_FCov_Post,E_Green,E_BlackBrown,E_PctLive,F_FCov_Pre,F_FCov_Post,F_Green,F_BlackBrown,F_PctLive,FIRESEV_Burn_Severity_Comments,LS_BurnSev,FIRESEV_Burn_Severity_FH_Overall,FH_Overstory,FH_Fuel,FH_Soil,EVT_pre,EVT_post,SS_pre,SS_post,ESP,A_Litter_cbi,A_Duff_cbi,A_FineFuel_cbi,A_LargeFuel_cbi,A_SoilColFracCov_cbi,cbi_A,B_Altered_cbi,B_PctLive_cbi,B_Comp_cbi,cbi_B_t,cbi_B,B1_Altered_cbi,B1_PctLive_cbi,B1_Comp_cbi,cbi_B1,B2_Altered_cbi,B2_PctLive_cbi,B2_Comp_cbi,cbi_B2_t,cbi_B2,C_Altered_cbi,C_PctLive_cbi,C_Comp_cbi,cbi_C_t,cbi_C,D_Green_cbi,D_BlackBrown_cbi,D_PctLive_cbi,cbi_D_t,cbi_D,E_Green_cbi,E_BlackBrown_cbi,E_PctLive_cbi,cbi_E,F_Green_cbi,F_BlackBrown_cbi,F_PctLive_cbi,cbi_F,cbi_tot_t,cbi_tot,FIRESEV_Cbi_calc_FH_Overall,FH_Average,GeoCBI_post,GeoCBI_pre
MFSL,FIRESEV,8/2/2010,Rooster Rock,OR,200809,6/2/2011,S. Flanary,,37.20000076,,,U,4890039,616105,10,WGS84,5,m,1325,94,4,HIL,LI,LI,,,,,,,,,,,,0.5,0.5,0,0,,,,,,,1053,CF,3,0.5,0.5,40,0,0,50,0.5,0.5,0,,,,,Olympus  photo IDs 40 (Ground) and 41 (Stand)? picture files missing,,98,20,98,98,98,98,90,,40,60,0.5,40,0.5,98,3,H,0,PUTR2,,,,,,,,,,,,,3,0.5,98,0,-98,H,0,PIPO,10,0.5,0,98,0,0,PIPO,10,0.5,0,98,0,20,0.5,0,98,0,,SR,3,3,3,2,2053,2003,PO,HE,1053,2.999693909,2.999693909,2.99969390878482,2.75482093663912,1.851851852,2.721150903,2.99969390878482,2.96908478726661,3,2.24219467401286,2.98959289868381,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,3.06091215182124,3,2.26515151515152,3.02020202020202,3.06091215182124,2.99969390878482,3.06091215182124,2.28037955310683,3.0405060708091,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,2.598314798,2.975410672,3,2.666666667,2.728740747,2.95813187281266
UIFR,FIRESEV,8/2/2010,Rooster Rock,OR,201001,6/1/2011,T. Moran,,37.20000076,,,U,4894173,616833,10,WGS84,5,m,1176,91,3,HIL,LI,CC,10,,0.5,3,10,,,,,,,3,3,,0.5,PIPO,,,,,,1053,CF,10,0.5,0.5,80,0.5,0.5,10,0.5,0.5,,201001_N_Ground.JPG,201001_N_Stand.JPG,,,Panasonic Lumix,Camera labels the photos as 5/31/11,98,50,70,90,98,90,0,100,60,40,0.5,20,3,98,40,M,0,PUTR2,,,,,,,,,,,,,3,0.5,90,10,-90,M,0,PUTR2,3,3,10,90,10,0,PIPO,20,20,80,20,60,,,,,,,MS,2,1,3,1,2053,2053,MA,MA,1053,2.754820937,2.999693909,2.75482093663912,0,1.239669421,1.949801041,2.99969390878482,1.83654729109275,2,1.70906029996939,2.27874706662585,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75482093663912,2.75482093663912,2,1.87741046831956,2.50321395775941,2.75482093663912,2.75482093663912,2.75482093663912,2.06611570247934,2.75482093663912,0.612182430364248,0.612182430364248,1.2243648607285,0.816243240485665,NA,NA,NA,NA,1.68372615,2.060565248,2,1.666666667,1.752987033,1.82462461313471
UIFR,FIRESEV,8/2/2010,Rooster Rock,OR,201002,6/1/2011,T. Moran,,37.20000076,,,U,4894575,617290,10,WGS84,4,m,1156,76,3,HIL,LI,LI,,,,,,,,,,,,0.5,0.5,,,,,,,,,1053,CF,20,0.5,0.5,0.5,0.5,,70,0.5,0.5,,201002_N_Ground.JPG,201002_N_Stand.JPG,,,Photos labeled as June 2 (Lumix),,98,50,90,98,98,98,70,,30,70,0.5,10,0.5,98,0.5,H,0,ARAB,,,,,,,,,,,,,3,0.5,98,0,-100,H,0,PIPO,10,0.5,0,98,0,0,PIPO,30,3,0,98,0,,,,,,"B. Herbs, low shrubs and trees <3 ft - Spp for smallest branch = Arctostaphylos spp.",SR,3,3,3,2,2053,2003,PO,HE,1053,2.999693909,2.999693909,2.99969390878482,2.14263850627487,2.157943067,2.65993266,2.99969390878482,3.04560759106214,3,2.26132537496174,3.01510049994898,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,3.06091215182124,3,2.26515151515152,3.02020202020202,3.06091215182124,2.99969390878482,3.06091215182124,2.28037955310683,3.0405060708091,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,NA,NA,NA,NA,2.501459035,2.955249464,3,2.666666667,2.677813353,2.85270375620479
UIFR,FIRESEV,8/2/2010,Rooster Rock,OR,201003,6/1/2011,T. Moran,,37.20000076,,,U,4894741,618223,10,WGS84,3,m,1119,3,2,HIL,LI,LI,,,,,,,,0.5,0.5,0.5,0.5,20,3,,3,,,,,FEID,,1165,CF,60,0.5,3,0.5,3,3,30,,0.5,,201003_N_Ground.JPG,201003_N_Stand.JPG,,,Photos labeled June 2  (Lumix),,70,50,60,80,90,50,60,,40,60,3,,,,,,,,20,30,98,80,L,20,0.5,90,3,H,0,PUTR2,10,3,98,0.5,,H,0,PUTR2,,,,,,,,,,,,,,,,,,,SR,2,3,2,2,2165,2125,SH,HE,1165,2.448729721,2.754820937,1.53045607591062,1.83654729109275,1.928374656,2.099785736,NA,NA,NA,NA,NA,2.99969390878482,0.612182430364248,1,1.53729211304969,2.75482093663912,2.96908478726661,3,2.18097643097643,2.90796857463524,2.99969390878482,3.04560759106214,3,2.26132537496174,3.01510049994898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.180555556,2.557443118,2,2.333333333,1.95299672,2.24045505560657
UIFR,FIRESEV,8/2/2010,Rooster Rock,OR,201004,6/1/2011,T. Moran,,37.20000076,,,U,4893492,617050,10,WGS84,4,m,1176,106,12,HIL,LI,LI,0.5,,,,0.5,,,,,,,0.5,0.5,,,,,,,,,1053,CF,10,3,0.5,30,0.5,,60,0.5,0.5,,201004_N_Ground.JPG,201004_N_Stand.JPG,,,Photos labeled June 2nd  (Lumix),,98,50,60,90,98,90,30,,20,80,0.5,20,0.5,98,3,H,0,PUTR2,,,,,,,,,,,,,10,0.5,98,0,-90,H,0,,0.5,0.5,0,98,0,0,PIPO,20,10,3,98,3,,,,,,C. Tall shrubs and trees 3 to 7 fr - spp for smallest branch = Arctostaphylos spp.,SR,3,3,3,2,2053,2003,PO,HE,1053,2.754820937,2.999693909,2.75482093663912,0.918273645546373,2.464034282,2.378328742,2.99969390878482,2.96908478726661,3,2.24219467401286,2.98959289868381,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,3.06091215182124,3,2.26515151515152,3.02020202020202,3.06091215182124,2.99969390878482,3.06091215182124,2.28037955310683,3.0405060708091,2.96908478726661,2.99969390878482,2.96908478726661,2.97928782777268,NA,NA,NA,NA,2.429068462,2.881583512,3,2.666666667,2.475772773,2.68672960064487
UIFR,FIRESEV,8/2/2010,Rooster Rock,OR,201005,6/2/2011,T. Moran,,37.20000076,,,U,4892448,617430,10,WGS84,5,m,1151,47,3,HIL,CC,LI,,,,,,,,,,,,0.5,0.5,,,,,,,,,1053,CF,10,0.5,0.5,0.5,0.5,,90,0.5,,,201005_N_Ground.JPG,201005_N_Stand.JPG,,,Panasonic Lumix,,98,50,90,90,98,90,,90,30,70,0.5,20,0.5,98,3,H,0,,,,,,,,,,,,,,0.5,0.5,98,0,-98,H,0,PIPO,3,0.5,0,98,0,0,PIPO,20,3,0,98,0,,,,,,,SR,3,3,3,2,2053,2003,PO,HE,1053,2.754820937,2.999693909,2.75482093663912,NA,2.157943067,2.666819712,2.99969390878482,2.96908478726661,3,2.24219467401286,2.98959289868381,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,3.06091215182124,3,2.26515151515152,3.02020202020202,3.06091215182124,2.99969390878482,3.06091215182124,2.28037955310683,3.0405060708091,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,NA,NA,NA,NA,2.499010305,2.951525355,3,2.666666667,2.68423749,2.82967469760534
UIFR,FIRESEV,8/2/2010,Rooster Rock,OR,201006,6/2/2011,T. Moran,,37.20000076,,,U,4892348,617592,10,WGS84,4,m,1145,21,10,HIL,LI,LI,,,,,,,,,,,,0.5,0.5,,,,,,,,,1053,CF,10,3,10,3,0.5,,70,0.5,0.5,,201006_N_Ground.JPG,201006_N_Stand.JPG,,,Gyro (firelab camera),,98,40,90,98,98,98,,,30,70,0,40,0.5,98,0.5,H,0,,,,,,,,,,,,,,3,0.5,98,0,-98,H,0,PIPO,10,3,0,98,0,0,PIPO,10,3,0,98,0,,,,,,"B. Herbs, low shrubs, and trees <3 ft - species for smallest branch = ARPA",SR,3,3,3,1,2053,2003,PO,HE,1053,2.999693909,2.999693909,2.99969390878482,NA,2.142638506,2.785430058,2.99969390878482,3.04560759106214,3,2.26132537496174,3.01510049994898,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,3.06091215182124,3,2.26515151515152,3.02020202020202,3.06091215182124,2.99969390878482,3.06091215182124,2.28037955310683,3.0405060708091,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,NA,NA,NA,NA,2.526558514,2.980348944,3,2.333333333,2.803601989,2.9309898038936
UIFR,FIRESEV,8/2/2010,Rooster Rock,OR,201007,6/2/2011,T. Moran,,37.20000076,,,U,4889704,617186,10,WGS84,3,m,1301,35,4,HIL,LI,LI,0.5,0.5,0.5,0.5,0.5,,,0.5,0.5,0.5,,0.5,0.5,,0.5,,,,,,,1053,CF,10,3,0.5,80,0.5,0.5,3,0.5,0.5,,201007_N_Ground.JPG,201007_N_Stand.JPG,,,Taco,,98,30,60,90,98,60,20,,70,30,0,30,10,98,3,H,0,,,,,,,,,,,,,,10,3,98,50,-90,H,0,,3,0.5,0,98,0,0,PIPO,20,10,0,98,0,3,0.5,40,60,98,"B. Herbs, low shrubs and trees>3 ft - species for smallest branch = Ceanothus spp.
C. Tall shrubs and trees 3 to 7 ft - species for smallest branch = ARPA",SR,2,3,2,1,2053,2003,PO,HE,1053,2.754820937,2.999693909,1.83654729109275,0.612182430364248,0.918273646,1.824303642,2.99969390878482,2.96908478726661,3,2.24219467401286,2.98959289868381,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,1.53045607591062,3,1.88253749617386,2.51004999489848,3.06091215182124,2.99969390878482,3.06091215182124,2.28037955310683,3.0405060708091,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,1.83654729109275,1.83654729109275,0.0612182430364249,1.24477094174064,2.085782063,2.441621603,2,2,2.136095199,2.53315988164473
UIFR,FIRESEV,8/2/2010,Rooster Rock,OR,201008,6/2/2011,T. Moran,,37.20000076,,,U,4889879,616969,10,WGS84,3,m,1307,350,1,HIL,LI,LI,0.5,,,,,,,0.5,,,,0.5,0.5,,,,,,,,,1053,CF,30,3,,0.5,0.5,,60,0.5,0.5,,201008_N_Ground.JPG,201008_N_Stand.JPG,,,Taco,,98,30,90,98,98,98,30,,30,70,0,20,0.5,98,3,H,0,,,,,,,,,,,,,,3,0.5,98,0,-98,H,0,PIPO,10,0.5,0,98,0,0,PIPO,30,3,0,98,0,,,,,,"B. Herbs, low shrubs and trees <3 ft - species for smallest branch = ARPA",SR,3,3,3,2,2053,2003,PO,HE,1053,2.999693909,2.999693909,2.99969390878482,0.918273645546373,2.142638506,2.411998776,2.99969390878482,2.96908478726661,3,2.24219467401286,2.98959289868381,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,3.06091215182124,3,2.26515151515152,3.02020202020202,3.06091215182124,2.99969390878482,3.06091215182124,2.28037955310683,3.0405060708091,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,NA,NA,NA,NA,2.448046118,2.900561167,3,2.666666667,2.441550884,2.82615774339463
UIFR,FIRESEV,8/2/2010,Rooster Rock,OR,201009,6/2/2011,T. Moran,,37.20000076,,,U,4893494,615499,10,WGS84,3,m,1212,35,3,HIL,LI,LI,0.5,,,,,,,0.5,0.5,0.5,,3,3,,,,,,,,,1053,CF,40,3,0.5,3,0.5,,30,0.5,0.5,,201009_N_Ground.JPG,201009_N_Stand.JPG,,,Taco,,98,40,80,60,70,0.5,60,,40,60,0.5,20,10,98,30,H,0,,,,,,,,,,,,,,3,0.5,98,10,-60,H,0,PIPO,20,0.5,0,98,0,0,PIPO,20,3,0.5,98,0,,,,,,ARPE - manzanita for B. spp.,SR,3,3,3,2,2053,2003,PO,HE,1053,1.836547291,2.142638506,0.0153045607591062,1.83654729109275,1.851851852,1.5365779,2.99969390878482,2.14263850627487,3,2.03558310376492,2.7141108050199,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,2.75482093663912,3,2.18862871135598,2.91817161514131,3.06091215182124,2.99969390878482,3.06091215182124,2.28037955310683,3.0405060708091,3.04560759106214,2.99969390878482,3.06091215182124,3.03540455055607,NA,NA,NA,NA,2.215314764,2.648954188,3,2.666666667,1.725030772,2.38852484836598
UIFR,FIRESEV,8/2/2010,Rooster Rock,OR,201010,6/2/2011,T. Moran,,37.20000076,,,U,4893601,615586,10,WGS84,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201010_N_Ground.JPG,201010_N_Stand.JPG,,,Taco,Rapid Asess.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rapid Assessment,MS,2,2,2,2,2053,2003,PO,HE,1053,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,2,2,,NA
UIFR,FIRESEV,8/2/2010,Rooster Rock,OR,201011,6/2/2011,T. Moran,,37.20000076,,,U,4892045,615016,10,WGS84,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201011_N_Ground.JPG,201011_N_Stand.JPG,,,Taco,Rapid Asess.,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rapid Assessment,SR,3,3,2,2,2053,2003,PO,HE,1053,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,3,2.333333333,,NA
UIFR,FIRESEV,8/2/2010,Rooster Rock,OR,201012,6/2/2011,T. Moran,,37.20000076,,,U,4889027,616869,10,WGS84,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201012_N_Ground.JPG,201012_N_Stand.JPG,,,Taco,Rapid Assess.,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rapid Assessment,NLS,1,1,1,1,2053,2003,PO,PO,1053,,,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,1,1,,NA
UIFR,FIRESEV,8/2/2010,Rooster Rock,OR,201013,6/2/2011,T. Moran,,37.20000076,,,U,4889874,616313,10,WGS84,3,m,1314,2,3,HIL,LI,LI,0.5,,,,,,,0.5,0.5,,,0.5,0.5,,,,,,,,,1053,CF,30,0.5,,0.5,0.5,,60,0.5,0.5,,201013_N_Ground.JPG,201013_N_Stand.JPG,,,Taco,,98,30,90,98,98,98,40,,30,70,0.5,30,0.5,98,0,H,0,,,,,,,,,,,,,,0.5,0.5,98,0,-70,H,0,PIPO,3,0.5,0,98,0,0,PIPO,40,3,0,98,0,,,,,,Spp for B. = manzanita,SR,3,3,3,2,2053,2003,PO,HE,1053,2.999693909,2.999693909,2.99969390878482,1.2243648607285,2.157943067,2.476277931,2.99969390878482,3.06091215182124,3,2.26515151515152,3.02020202020202,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,3.06091215182124,3,2.26515151515152,3.02020202020202,3.06091215182124,2.99969390878482,3.06091215182124,2.28037955310683,3.0405060708091,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,NA,NA,NA,NA,2.465493317,2.919538823,3,2.666666667,2.50293108,2.87097836314642
UIFR,FIRESEV,8/2/2010,Rooster Rock,OR,201101,6/1/2011,C. Bernau,,37.20000076,,,U,4894754,617079,10,WGS84,,m,1157,68,3,HIL,LI,LI,0.5,0.5,,,,,,,,,,0.5,0.5,,,,,,,,,1053,CF,10,0.5,0.5,0.5,,,90,0.5,0.5,,201101_N_Ground.JPG,201101_N_Stand.JPG,,,Taco,Representative of conditions in all directions.  Seedlings are PIPO planted.,98,30,90,98,98,98,,60,10,90,0.5,40,3,98,10,H,0,,,,,,,,,,,,,,0.5,0.5,98,0,-98,H,0,PIPO,0.5,0.5,0,98,0,0,PIPO,30,0.5,0,98,0,,,,,,Spp for B = manzanita,SR,3,3,3,2,2053,2003,PO,HE,1053,2.999693909,2.999693909,2.99969390878482,NA,2.770125497,2.942301806,2.99969390878482,2.75482093663912,3,2.18862871135598,2.91817161514131,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,3.06091215182124,3,2.26515151515152,3.02020202020202,3.06091215182124,2.99969390878482,3.06091215182124,2.28037955310683,3.0405060708091,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,NA,NA,NA,NA,2.543393531,2.992337517,3,2.666666667,2.942987137,2.96278668270867
UIFR,FIRESEV,8/2/2010,Rooster Rock,OR,201102,6/1/2011,C. Bernau,,37.20000076,,,U,4894928,617912,10,WGS84,,m,1132,102,2,HIL,LI,LI,,,,,,,,10,3,3,,10,10,,20,,,,,FEID,,1165,CF,20,0.5,0.5,20,3,20,3,,0.5,,201102_N_Ground.JPG,201102_N_Stand.JPG,,,Taco camera,"Area was logged, before that probably open PIPO.

Lower dom sppp 2 = Lupinus spp.",80,50,70,70,60,50,60,20,70,20,3,,,,,,,,20,20,80,80,L,10,3,60,50,L,0,CHVI8,20,3,60,50,-80,L,0,PUTR2,,,,,,,,,,,,,,,,,,,MS,2,2,2,2,2165,2125,SH,SH,1165,2.142638506,1.836547291,1.53045607591062,1.83654729109275,0.704009795,1.610039792,NA,NA,NA,NA,NA,2.44872972145699,0.612182430364248,1,1.35363738394041,1.83654729109275,1.53045607591062,1,1.09175084175084,1.45566778900112,1.83654729109275,1.53045607591062,1,1.09175084175084,1.45566778900112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.350895317,1.53285379,2,2,1.546974373,1.51244770941741
UIFR,FIRESEV,8/2/2010,Rooster Rock,OR,201103,6/1/2011,C. Bernau,,37.20000076,,,U,4893267,616999,10,WGS84,,m,1185,55,11,HIL,CV,LI,,,,,,,,,,,,0.5,0.5,,,,,,,,,1053,CF,3,0.5,0.5,30,,,65,0.5,0.5,,201103_N_Ground.JPG,201103_N_Stand.JPG,,,Taco,Thinned prefire,98,70,80,98,98,98,60,80,3,90,3,3,0.5,98,10,H,0,PUTR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,20,0,98,0,,,,,,,SR,3,3,3,2,2053,2003,PO,HE,1053,2.999693909,2.999693909,2.99969390878482,1.83654729109275,2.846648301,2.736455464,2.99969390878482,2.75482093663912,3,2.18862871135598,2.91817161514131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,NA,NA,NA,NA,2.655196749,2.898377717,3,2.666666667,2.797867108,2.83030659641427
UIFR,FIRESEV,8/2/2010,Rooster Rock,OR,201104,6/2/2011,C. Bernau,,37.20000076,,,U,4892217,617260,10,WGS84,3,m,1183,114,12,HIL,CV,CV,,,,,,,,,,,,0.5,0.5,,,,,,,,,1053,CF,10,3,3,10,0.5,,70,0.5,0.5,,201104_N_Ground.JPG,201104_N_Stand.JPG,,,Taco,,98,40,3,98,98,98,80,90,10,90,0.5,20,0.5,98,50,M,0,,,,,,,,,,,,,,3,0.5,98,0,-90,H,0,,30,3,0,98,0,0,PIPO,3,0.5,0,98,0,,,,,,"Spp for B = manzanita
Spp for C = manzanita",SR,3,3,3,2,2053,2003,PO,HE,1053,2.999693909,2.999693909,2.99969390878482,2.44872972145699,2.770125497,2.843587389,2.99969390878482,1.53045607591062,2,1.63253749617386,2.17671666156515,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,3.06091215182124,3,2.26515151515152,3.02020202020202,3.06091215182124,2.99969390878482,3.06091215182124,2.28037955310683,3.0405060708091,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,NA,NA,NA,NA,2.412432405,2.824303642,3,2.666666667,2.902799034,2.77786599156549
UIFR,FIRESEV,8/2/2010,Rooster Rock,OR,201105,6/2/2011,C. Bernau,,37.20000076,,,U,4892154,617397,10,WGS84,3,m,1161,35,5,HIL,CC,CC,,,,,,,,,,,,0.5,0.5,,,,,,,,,1053,CF,3,0.5,0.5,0.5,,,90,0.5,0.5,,201105_N_Ground.JPG,201105_N_Stand.JPG,,,Taco,,,50,98,98,98,98,90,90,3,90,0.5,30,0.5,98,0.5,H,0,,,,,,,,,,,,,,3,0.5,98,0,-98,H,0,PIPO,3,0.5,0,98,0,0,PIPO,10,0.5,0,98,0,,,,,,Spp for B = Arctostaphylus,SR,3,3,3,2,2053,2003,PO,HE,1053,2.999693909,2.999693909,2.99969390878482,2.75482093663912,2.770125497,2.904805632,2.99969390878482,3.04560759106214,3,2.26132537496174,3.01510049994898,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99969390878482,3.06091215182124,3,2.26515151515152,3.02020202020202,3.06091215182124,2.99969390878482,3.06091215182124,2.28037955310683,3.0405060708091,3.06091215182124,2.99969390878482,3.06091215182124,3.0405060708091,NA,NA,NA,NA,2.550433629,3.004224059,3,2.666666667,2.907291093,2.96125501649492
UIFR,FIRESEV,8/2/2010,Rooster Rock,OR,201106,6/2/2011,C. Bernau,,37.20000076,,,U,4889875,617628,10,WGS84,4,m,1284,76,8,HIL,LI,LI,30,,3,20,10,,,5,0.5,,,3,0.5,,3,PIPO,,,,,,1053,CF,3,0.5,0.5,80,0.5,3,10,,0.5,,201106_N_Ground.JPG,201106_N_Stand.JPG,,,Panasonic Lumix,,90,40,60,90,98,80,,,50,50,0,20,3,98,40,M,0,PUTR2,,,,,,,,,,,,,3,0.5,90,0,-90,H,0,,3,0.5,60,40,60,0,PIPO,30,30,70,30,98,,,,,,,MS,2,1,3,1,2053,2053,PO,PO,1053,2.754820937,2.999693909,2.44872972145699,NA,1.530456076,2.433425161,2.99969390878482,1.83654729109275,2,1.70906029996939,2.27874706662585,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75482093663912,3.06091215182124,3,2.20393327211509,2.93857769615345,1.2243648607285,1.2243648607285,1.2243648607285,0.918273645546373,1.2243648607285,0.918273645546373,0.918273645546373,0.0612182430364249,0.63258851137639,NA,NA,NA,NA,1.579456178,1.901540659,2,1.666666667,1.850009335,1.81644198721219
UIFR,FIRESEV,8/2/2010,Rooster Rock,OR,201107,6/2/2011,C. Bernau,,37.20000076,,,U,4893077,614994,10,WGS84,3,m,1241,43,4,HIL,LI,LI,50,,,20,40,,,,,,,0.5,0.5,,,PIPO,,,,,,1053,CF,0.5,0.5,0.5,90,0.5,0.5,3,0.5,3,3,201107_N_Ground.JPG,201107_N_Stand.JPG,,,"Gyro 

Creek - 100-1846
201107_Extra_Creek.JPG",Riparian corridor. Next to creek.,98,50,50,60,90,70,20,,20,80,0,3,0.5,98,70,L,0,PUTR2,,,,,,,,,,,,,0.5,0.5,,,,,,,0,0,0,98,0,0,PIPO,20,20,90,10,98,20,20,98,0,98,No data for C on form.,NLS,1,1,2,1,2053,2053,MA,MA,1053,1.836547291,2.754820937,2.14263850627487,0.612182430364248,2.448729721,1.958983777,2.99969390878482,0.918273645546373,1,1.2294918885828,1.6393225181104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06091215182124,2.99969390878482,3.06091215182124,2.28037955310683,3.0405060708091,0.306091215182124,0.306091215182124,0.0612182430364249,0.224466891133558,0.0612182430364249,0,0.0612182430364249,0.0408121620242832,1.146826854,1.380818284,1,1.333333333,1.143675068,1.15692767353762
